2,160.128,278,1,3,DSDV,-5
0,0,0,1,3,DSDV,-5
1,123.84,215,1,3,DSDV,-5
2,160.128,278,1,3,DSDV,-5
3,160.128,278,1,3,DSDV,-5
4,160.128,278,1,3,DSDV,-5
5,159.552,277,1,3,DSDV,-5
6,160.128,278,1,3,DSDV,-5
7,160.128,278,1,3,DSDV,-5
8,160.128,278,1,3,DSDV,-5
9,160.128,278,1,3,DSDV,-5
10,159.552,277,1,3,DSDV,-5
11,160.128,278,1,3,DSDV,-5
12,145.728,253,1,3,DSDV,-5
13,21.888,38,1,3,DSDV,-5
14,0,0,1,3,DSDV,-5
15,0,0,1,3,DSDV,-5
16,0,0,1,3,DSDV,-5
17,11.52,20,1,3,DSDV,-5
18,0,0,1,3,DSDV,-5
19,0,0,1,3,DSDV,-5
20,0,0,1,3,DSDV,-5
21,0,0,1,3,DSDV,-5
22,0,0,1,3,DSDV,-5
23,0,0,1,3,DSDV,-5
24,0,0,1,3,DSDV,-5
25,0,0,1,3,DSDV,-5
26,0,0,1,3,DSDV,-5
27,0,0,1,3,DSDV,-5
28,0,0,1,3,DSDV,-5
29,0,0,1,3,DSDV,-5
30,0,0,1,3,DSDV,-5
31,320.256,556,1,3,DSDV,-5
32,210.816,366,1,3,DSDV,-5
33,160.128,278,1,3,DSDV,-5
34,131.904,229,1,3,DSDV,-5
35,0,0,1,3,DSDV,-5
36,0,0,1,3,DSDV,-5
37,0,0,1,3,DSDV,-5
38,0,0,1,3,DSDV,-5
39,0,0,1,3,DSDV,-5
40,194.688,338,1,3,DSDV,-5
41,160.128,278,1,3,DSDV,-5
42,160.128,278,1,3,DSDV,-5
43,123.84,215,1,3,DSDV,-5
44,0,0,1,3,DSDV,-5
45,0,0,1,3,DSDV,-5
46,0,0,1,3,DSDV,-5
47,0,0,1,3,DSDV,-5
48,0,0,1,3,DSDV,-5
49,0,0,1,3,DSDV,-5
50,0,0,1,3,DSDV,-5
51,0,0,1,3,DSDV,-5
52,0,0,1,3,DSDV,-5
53,0,0,1,3,DSDV,-5
54,0,0,1,3,DSDV,-5
55,0,0,1,3,DSDV,-5
56,0,0,1,3,DSDV,-5
57,0,0,1,3,DSDV,-5
58,0,0,1,3,DSDV,-5
59,0,0,1,3,DSDV,-5
60,0,0,1,3,DSDV,-5
61,0,0,1,3,DSDV,-5
62,0,0,1,3,DSDV,-5
63,0,0,1,3,DSDV,-5
64,0,0,1,3,DSDV,-5
65,0,0,1,3,DSDV,-5
66,0,0,1,3,DSDV,-5
67,0,0,1,3,DSDV,-5
68,0,0,1,3,DSDV,-5
69,0,0,1,3,DSDV,-5
70,0,0,1,3,DSDV,-5
71,0,0,1,3,DSDV,-5
72,0,0,1,3,DSDV,-5
73,0,0,1,3,DSDV,-5
74,0,0,1,3,DSDV,-5
75,0,0,1,3,DSDV,-5
76,0,0,1,3,DSDV,-5
77,0,0,1,3,DSDV,-5
78,0,0,1,3,DSDV,-5
79,0,0,1,3,DSDV,-5
80,0,0,1,3,DSDV,-5
81,0,0,1,3,DSDV,-5
82,0,0,1,3,DSDV,-5
83,0,0,1,3,DSDV,-5
84,0,0,1,3,DSDV,-5
85,0,0,1,3,DSDV,-5
86,0,0,1,3,DSDV,-5
87,0,0,1,3,DSDV,-5
88,0,0,1,3,DSDV,-5
89,0,0,1,3,DSDV,-5
90,0,0,1,3,DSDV,-5
91,0,0,1,3,DSDV,-5
92,0,0,1,3,DSDV,-5
93,0,0,1,3,DSDV,-5
94,0,0,1,3,DSDV,-5
95,0,0,1,3,DSDV,-5
96,0,0,1,3,DSDV,-5
97,0,0,1,3,DSDV,-5
98,0,0,1,3,DSDV,-5
99,0,0,1,3,DSDV,-5
100,0,0,1,3,DSDV,-5
101,0,0,1,3,DSDV,-5
102,0,0,1,3,DSDV,-5
103,0,0,1,3,DSDV,-5
104,0,0,1,3,DSDV,-5
105,0,0,1,3,DSDV,-5
106,0,0,1,3,DSDV,-5
107,0,0,1,3,DSDV,-5
108,0,0,1,3,DSDV,-5
109,0,0,1,3,DSDV,-5
110,0,0,1,3,DSDV,-5
111,0,0,1,3,DSDV,-5
112,0,0,1,3,DSDV,-5
113,0,0,1,3,DSDV,-5
114,0,0,1,3,DSDV,-5
115,0,0,1,3,DSDV,-5
116,0,0,1,3,DSDV,-5
117,0,0,1,3,DSDV,-5
118,0,0,1,3,DSDV,-5
119,0,0,1,3,DSDV,-5
120,0,0,1,3,DSDV,-5
121,0,0,1,3,DSDV,-5
122,0,0,1,3,DSDV,-5
123,0,0,1,3,DSDV,-5
124,0,0,1,3,DSDV,-5
125,0,0,1,3,DSDV,-5
126,0,0,1,3,DSDV,-5
127,0,0,1,3,DSDV,-5
128,0,0,1,3,DSDV,-5
129,0,0,1,3,DSDV,-5
130,0,0,1,3,DSDV,-5
131,0,0,1,3,DSDV,-5
132,0,0,1,3,DSDV,-5
133,0,0,1,3,DSDV,-5
134,0,0,1,3,DSDV,-5
135,0,0,1,3,DSDV,-5
136,0,0,1,3,DSDV,-5
137,0,0,1,3,DSDV,-5
138,0,0,1,3,DSDV,-5
139,0,0,1,3,DSDV,-5
140,0,0,1,3,DSDV,-5
141,0,0,1,3,DSDV,-5
142,0,0,1,3,DSDV,-5
143,0,0,1,3,DSDV,-5
144,0,0,1,3,DSDV,-5
145,0,0,1,3,DSDV,-5
146,0,0,1,3,DSDV,-5
147,0,0,1,3,DSDV,-5
148,0,0,1,3,DSDV,-5
149,0,0,1,3,DSDV,-5
0,0,0,1,3,DSDV,-5
1,0,0,1,3,DSDV,-5
2,0,0,1,3,DSDV,-5
3,0,0,1,3,DSDV,-5
